brand,model,generation,fuel,para,power_original,power_promoted,power_diff,torque_original,torque_promoted,torque_diff
Tata,Safari/Xenon,All,Diesel,2.2 Dicor,140 hp,170 hp,+ 30 hp,320 Nm,380 Nm,+ 60 Nm
