brand,model,generation,fuel,para,power_original,power_promoted,power_diff,torque_original,torque_promoted,torque_diff
Fiat,Strada,2006>...,Diesel,1.3 MJT,95 hp,115 hp,+ 20 hp,200 Nm,250 Nm,+ 50 Nm
Fiat,Talento,2020>...,Diesel,2.0 EcoJet,120 hp,205 hp,+ 85 hp,320 Nm,420 Nm,+ 100 Nm
Fiat,Talento,2020>...,Diesel,2.0 EcoJet,170 hp,205 hp,+ 35 hp,380 Nm,420 Nm,+ 40 Nm
Fiat,Talento,2016>2020,Diesel,1.6 Mjet TwinTurbo,125 hp,165 hp,+ 40 hp,320 Nm,380 Nm,+ 60 Nm
Fiat,Talento,2016>2020,Diesel,1.6 Mjet TwinTurbo,145 hp,175 hp,+ 30 hp,340 Nm,390 Nm,+ 50 Nm
Fiat,Talento,2020>...,Diesel,1.6 EcoJet,95 hp,145 hp,+ 50 hp,260 Nm,350 Nm,+ 90 Nm
Fiat,Talento,2020>...,Diesel,2.0 EcoJet,145 hp,205 hp,+ 60 hp,350 Nm,420 Nm,+ 70 Nm
Fiat,Talento,2016>2020,Diesel,1.6 Mjet,120 hp,145 hp,+ 25 hp,300 Nm,380 Nm,+ 80 Nm
Fiat,Talento,2016>2020,Diesel,1.6 Mjet,95 hp,145 hp,+ 50 hp,260 Nm,380 Nm,+ 120 Nm
Fiat,Tipo,2016>...,Diesel,1.3 MJT,95 hp,120 hp,+ 25 hp,200 Nm,250 Nm,+ 50 Nm
Fiat,Tipo,2016>...,Gasoline,1.4 T-Jet,120 hp,150 hp,+ 30 hp,215 Nm,280 Nm,+ 65 Nm
Fiat,Tipo,2016>...,Diesel,1.6 MJT,120 hp,145 hp,+ 25 hp,320 Nm,380 Nm,+ 60 Nm
Fiat,Toro,2017>...,Diesel,2.0 Mjet,170 hp,200 hp,+ 30 hp,350 Nm,425 Nm,+ 75 Nm
Fiat,Toro,2017>...,Gasoline,1.4 T-Jet,150 hp,185 hp,+ 35 hp,231 Nm,290 Nm,+ 59 Nm
Fiat,Viaggio,2014>...,Gasoline,1.4 T-Jet,120 hp,150 hp,+ 30 hp,207 Nm,300 Nm,+ 93 Nm
Fiat,Viaggio,2014>...,Gasoline,1.4 T-Jet,150 hp,185 hp,+ 35 hp,231 Nm,290 Nm,+ 59 Nm
