brand,model,generation,fuel,para,power_original,power_promoted,power_diff,torque_original,torque_promoted,torque_diff
Volvo,S60 / V60,2015>2019,Gasoline,2.0 T6,306 hp,330 hp,+ 24 hp,440 Nm,500 Nm,+ 60 Nm
Volvo,S60 / V60,2005>2010,Gasoline,2.4,140 hp,170 hp,+ 30 hp,220 Nm,235 Nm,+ 15 Nm
Volvo,S60 / V60,2005>2010,Gasoline,R,300 hp,335 hp,+ 35 hp,400 Nm,460 Nm,+ 60 Nm
Volvo,S60 / V60,2002>2005,Diesel,2.4 D5,163 hp,195 hp,+ 32 hp,340 Nm,420 Nm,+ 80 Nm
Volvo,S60 / V60,2011>2015,Gasoline,T6,304 hp,330 hp,+ 26 hp,440 Nm,500 Nm,+ 60 Nm
Volvo,S60 / V60,2015>2019,Gasoline,2.0 T5 (Polestar),253 hp,275 hp,+ 22 hp,400 Nm,420 Nm,+ 20 Nm
Volvo,S60 / V60,2015>2019,Gasoline,1.5 T3 (AT),152 hp,190 hp,+ 38 hp,250 Nm,300 Nm,+ 50 Nm
Volvo,S60 / V60,2015>2019,Gasoline,2.0 T5,245 hp,265 hp,+ 20 hp,350 Nm,450 Nm,+ 100 Nm
Volvo,S60 / V60,2005>2010,Gasoline,T5,260 hp,310 hp,+ 50 hp,350 Nm,450 Nm,+ 100 Nm
Volvo,S60 / V60,2011>2015,Gasoline,2.0 T,203 hp,270 hp,+ 67 hp,300 Nm,420 Nm,+ 120 Nm
Volvo,S60 / V60,2005>2010,Gasoline,2.5T,210 hp,245 hp,+ 35 hp,320 Nm,380 Nm,+ 60 Nm
Volvo,S60 / V60,2015>2019,Gasoline,2.0 T3 (MT),152 hp,225 hp,+ 73 hp,240 Nm,400 Nm,+ 160 Nm
Volvo,S60 / V60,2002>2005,Diesel,2.4 D,128 hp,195 hp,+ 67 hp,280 Nm,420 Nm,+ 140 Nm
Volvo,S60 / V60,2005>2010,Gasoline,2.0 T,180 hp,225 hp,+ 45 hp,240 Nm,300 Nm,+ 60 Nm
Volvo,S60 / V60,2005>2010,Gasoline,T 200,200 hp,235 hp,+ 35 hp,285 Nm,380 Nm,+ 95 Nm
Volvo,S60 / V60,2015>2019,Gasoline,2.0 T4,190 hp,225 hp,+ 35 hp,300 Nm,400 Nm,+ 100 Nm
