brand,model,generation,fuel,para,power_original,power_promoted,power_diff,torque_original,torque_promoted,torque_diff
Cadillac,ATS,All,Gasoline,2.0 T,272 hp,300 hp,+ 28 hp,350 Nm,450 Nm,+ 100 Nm
Cadillac,BLS,2006>...,Gasoline,2.0t,175 hp,205 hp,+ 30 hp,265 Nm,320 Nm,+ 55 Nm
Cadillac,BLS,2006>...,Gasoline,2.0t,210 hp,240 hp,+ 30 hp,300 Nm,350 Nm,+ 50 Nm
Cadillac,BLS,2006>...,Diesel,1.9D,150 hp,190 hp,+ 40 hp,320 Nm,400 Nm,+ 80 Nm
Cadillac,BLS,2006>...,Diesel,1.9D,180 hp,210 hp,+ 30 hp,400 Nm,465 Nm,+ 65 Nm
Cadillac,CTS,2005>...,Gasoline,2.0 T,272 hp,300 hp,+ 28 hp,350 Nm,450 Nm,+ 100 Nm
Cadillac,CTS,2005>...,Gasoline,3.6 V6,257 hp,277 hp,+ 20 hp,340 Nm,360 Nm,+ 20 Nm
Cadillac,CTS,2005>...,Gasoline,6.2 V8 Supercharged,556 hp,600 hp,+ 44 hp,747 Nm,800 Nm,+ 53 Nm
