brand,model,generation,fuel,para,power_original,power_promoted,power_diff,torque_original,torque_promoted,torque_diff
DS,DS4,2010>2015,Gasoline,1.6 THP,200 hp,230 hp,+ 30 hp,275 Nm,360 Nm,+ 85 Nm
DS,DS5,2011>2015,Diesel,2.0 HDi,167 hp,190 hp,+ 23 hp,340 Nm,400 Nm,+ 60 Nm
DS,DS5,2011>2015,Diesel,2.0 BlueHDi (EAT6),180 hp,200 hp,+ 20 hp,400 Nm,450 Nm,+ 50 Nm
DS,DS5,06/2015>2019,Diesel,2.0 BlueHDi (EAT6),180 hp,200 hp,+ 20 hp,400 Nm,450 Nm,+ 50 Nm
DS,DS5,06/2015>2019,Diesel,2.0 BlueHDi,150 hp,200 hp,+ 50 hp,370 Nm,450 Nm,+ 80 Nm
DS,DS5,2011>2015,Gasoline,1.6 THP,160 hp,190 hp,+ 30 hp,240 Nm,300 Nm,+ 60 Nm
DS,DS5,06/2015>2019,Gasoline,1.6 THP,165 hp,190 hp,+ 25 hp,240 Nm,320 Nm,+ 80 Nm
DS,DS5,2011>2015,Gasoline,1.6 THP,200 hp,220 hp,+ 20 hp,275 Nm,360 Nm,+ 85 Nm
DS,DS5,06/2015>2019,Diesel,1.6 BlueHDi,120 hp,145 hp,+ 25 hp,300 Nm,350 Nm,+ 50 Nm
DS,DS5,2011>2015,Diesel,2.0 HDi,163 hp,190 hp,+ 27 hp,340 Nm,400 Nm,+ 60 Nm
DS,DS5,06/2015>2019,Gasoline,1.6 THP,210 hp,220 hp,+ 10 hp,275 Nm,360 Nm,+ 85 Nm
DS,DS5,2011>2015,Diesel,2.0 HDi,138 hp,170 hp,+ 32 hp,320 Nm,380 Nm,+ 60 Nm
DS,DS5,2011>2015,Diesel,1.6 e-HDI,115 hp,140 hp,+ 25 hp,270 Nm,330 Nm,+ 60 Nm
DS,DS5,2011>2015,Diesel,2.0 BlueHDi,150 hp,200 hp,+ 50 hp,370 Nm,450 Nm,+ 80 Nm
DS,DS5,2011>2015,Diesel,1.6 HDi,110 hp,140 hp,+ 30 hp,270 Nm,330 Nm,+ 60 Nm
DS,DS5,2011>2015,Diesel,1.6 BlueHDi,120 hp,145 hp,+ 25 hp,300 Nm,350 Nm,+ 50 Nm
DS,DS7 Crossback,2017>...,Diesel,1.5 BlueHDi,130 hp,160 hp,+ 30 hp,300 Nm,350 Nm,+ 50 Nm
DS,DS7 Crossback,2017>...,Gasoline,1.2 Puretech,130 hp,145 hp,+ 15 hp,230 Nm,270 Nm,+ 40 Nm
DS,DS7 Crossback,2017>...,Gasoline,1.6 PureTech (GPF),180 hp,220 hp,+ 40 hp,250 Nm,300 Nm,+ 50 Nm
DS,DS7 Crossback,2017>...,Gasoline,1.2 PureTech (GPF),130 hp,145 hp,+ 15 hp,230 Nm,250 Nm,+ 20 Nm
DS,DS7 Crossback,2017>...,Diesel,2.0 BlueHDi,180 hp,205 hp,+ 25 hp,400 Nm,460 Nm,+ 60 Nm
DS,DS7 Crossback,2017>...,Gasoline,1.6 Puretech (GPF),225 hp,240 hp,+ 15 hp,300 Nm,350 Nm,+ 50 Nm
DS,DS8,2020>...,Gasoline,1.6 PureTech (GPF),180 hp,220 hp,+ 40 hp,250 Nm,300 Nm,+ 50 Nm
DS,DS8,2020>...,Diesel,1.5 BlueHDi,130 hp,160 hp,+ 30 hp,300 Nm,350 Nm,+ 50 Nm
DS,DS8,2020>...,Diesel,2.0 BlueHDI (EAT8),180 hp,205 hp,+ 25 hp,400 Nm,460 Nm,+ 60 Nm
DS,DS8,2020>...,Gasoline,1.6 Puretech (GPF),225 hp,240 hp,+ 15 hp,300 Nm,350 Nm,+ 50 Nm
