brand,model,generation,fuel,para,power_original,power_promoted,power_diff,torque_original,torque_promoted,torque_diff
Renault,Clio,09/2005>10/2012,Diesel,1.5 DCi,106 hp,130 hp,+ 24 hp,240 Nm,300 Nm,+ 60 Nm
Renault,Clio,09/2005>10/2012,Gasoline,1.4 16v,98 hp,106 hp,+ 8 hp,127 Nm,137 Nm,+ 10 Nm
Renault,Clio,09/2005>10/2012,Diesel,1.5 DCi,90 hp,110 hp,+ 20 hp,200 Nm,245 Nm,+ 45 Nm
Renault,Clio,09/2005>10/2012,Gasoline,RS 2.0 16v,201 hp,215 hp,+ 14 hp,215 Nm,230 Nm,+ 15 Nm
Renault,Clio,2001>2005,Gasoline,RS 2.0 16v,182 hp,190 hp,+ 8 hp,200 Nm,215 Nm,+ 15 Nm
Renault,Clio,09/2005>10/2012,Diesel,1.5 DCi,86 hp,106 hp,+ 20 hp,200 Nm,250 Nm,+ 50 Nm
Renault,Clio,2001>2005,Diesel,1.5 DCi,85 hp,105 hp,+ 20 hp,200 Nm,235 Nm,+ 35 Nm
Renault,Clio,2016>2019,Diesel,1.5 DCi,90 hp,115 hp,+ 25 hp,220 Nm,260 Nm,+ 40 Nm
Renault,Clio,10/2012>2016,Gasoline,1.2 16v,75 hp,82 hp,+ 7 hp,107 Nm,117 Nm,+ 10 Nm
Renault,Clio,09/2005>10/2012,Diesel,1.5 DCi,75 hp,110 hp,+ 35 hp,180 Nm,245 Nm,+ 65 Nm
Renault,Clio,10/2012>2016,Gasoline,0.9 TCE,90 hp,110 hp,+ 20 hp,135 Nm,160 Nm,+ 25 Nm
Renault,Clio,2016>2019,Gasoline,0.9 TCE,90 hp,120 hp,+ 30 hp,140 Nm,200 Nm,+ 60 Nm
Renault,Clio,03/2019>...,Gasoline,1.0 TCE,100 hp, hp,0 hp,160 Nm, Nm,0 Nm
Renault,Clio,03/2019>...,Gasoline,1.3 TCE (GPF),130 hp, hp,0 hp,240 Nm, Nm,0 Nm
Renault,Clio,09/2005>10/2012,Diesel,1.5 DCi,70 hp,90 hp,+ 20 hp,160 Nm,200 Nm,+ 40 Nm
Renault,Clio,2016>2019,Diesel,1.5 DCi,110 hp,135 hp,+ 25 hp,260 Nm,310 Nm,+ 50 Nm
Renault,Clio,09/2005>10/2012,Gasoline,1.2 TCE,100 hp,125 hp,+ 25 hp,155 Nm,200 Nm,+ 45 Nm
Renault,Clio,09/2005>10/2012,Diesel,1.5 DCi,88 hp,106 hp,+ 18 hp,200 Nm,250 Nm,+ 50 Nm
Renault,Clio,03/2019>...,Diesel,1.5 BlueDCI,85 hp,140 hp,+ 55 hp,220 Nm,320 Nm,+ 100 Nm
Renault,Clio,2001>2005,Gasoline,RS 2.0 16v,172 hp,185 hp,+ 13 hp,204 Nm,218 Nm,+ 14 Nm
Renault,Clio,2016>2019,Gasoline,0.9 TCE,75 hp,120 hp,+ 45 hp,120 Nm,200 Nm,+ 80 Nm
Renault,Espace,2014>...,Gasoline,1.6 TCE EDC,200 hp,225 hp,+ 25 hp,260 Nm,350 Nm,+ 90 Nm
Renault,Espace,2005>2014,Diesel,1.9 DCi,115 hp,155 hp,+ 40 hp,270 Nm,340 Nm,+ 70 Nm
Renault,Espace,2005>2014,Gasoline,2.0 Turbo,170 hp,200 hp,+ 30 hp,250 Nm,305 Nm,+ 55 Nm
Renault,Espace,2005>2014,Diesel,1.9 DCi,120 hp,155 hp,+ 35 hp,270 Nm,340 Nm,+ 70 Nm
Renault,Espace,2005>2014,Diesel,3.0 DCi,177 hp,210 hp,+ 33 hp,350 Nm,440 Nm,+ 90 Nm
Renault,Espace,2014>...,Gasoline,1.8 TCE,225 hp,250 hp,+ 25 hp,300 Nm,370 Nm,+ 70 Nm
Renault,Espace,2005>2014,Diesel,2.0 DCi,150 hp,180 hp,+ 30 hp,340 Nm,400 Nm,+ 60 Nm
Renault,Espace,2014>...,Diesel,1.6 DCi Bi-Turbo,160 hp,180 hp,+ 20 hp,380 Nm,420 Nm,+ 40 Nm
Renault,Espace,2014>...,Diesel,1.6 DCi,130 hp,160 hp,+ 30 hp,320 Nm,380 Nm,+ 60 Nm
Renault,Espace,2005>2014,Diesel,2.0 DCi,173 hp,205 hp,+ 32 hp,360 Nm,430 Nm,+ 70 Nm
Renault,Espace,2005>2014,Diesel,2.2 DCi,150 hp,180 hp,+ 30 hp,320 Nm,375 Nm,+ 55 Nm
Renault,Espace,2005>2014,Diesel,2.0 DCi,130 hp,180 hp,+ 50 hp,320 Nm,400 Nm,+ 80 Nm
Renault,Espace,2005>2014,Diesel,3.0 DCi,180 hp,220 hp,+ 40 hp,400 Nm,450 Nm,+ 50 Nm
Renault,Espace,2014>...,Diesel,2.0 BlueDCI,160 hp,190 hp,+ 30 hp,360 Nm,400 Nm,+ 40 Nm
Renault,Espace,2014>...,Diesel,2.0 BlueDCI,200 hp,225 hp,+ 25 hp,400 Nm,450 Nm,+ 50 Nm
Renault,Fluence,2009>2014,Diesel,1.5DCi,105 hp,130 hp,+ 25 hp,240 Nm,300 Nm,+ 60 Nm
Renault,Fluence,2009>2014,Diesel,1.5DCi,110 hp,135 hp,+ 25 hp,240 Nm,300 Nm,+ 60 Nm
Renault,Kadjar,2019>...,Diesel,1.7 BlueDCI,120 hp,170 hp,+ 50 hp,300 Nm,380 Nm,+ 80 Nm
Renault,Kadjar,06/2015>2018,Gasoline,1.2 TCE,130 hp,140 hp,+ 10 hp,205 Nm,230 Nm,+ 25 Nm
Renault,Kadjar,06/2015>2018,Diesel,1.6 DCi Bi Turbo,160 hp,180 hp,+ 20 hp,380 Nm,420 Nm,+ 40 Nm
Renault,Kadjar,06/2015>2018,Diesel,1.5 DCi,110 hp,135 hp,+ 25 hp,260 Nm,310 Nm,+ 50 Nm
